,COUNTY_STATE,Year,MONTH,Precipitation (Inches),Maximum temperature (F),Minimum temperature (F),Unnamed: 0,State,County,Corn Yield,Wheat Yield,Soybean Yield
695,"LINN, IOWA",2018,June,9.319999999999999,83.4,63.43333333333333,731,IOWA,LINN,215.4,,57.7
696,"LINN, IOWA",2018,May,4.550000000000001,79.80645161290323,57.096774193548384,731,IOWA,LINN,215.4,,57.7
697,"LINN, IOWA",2019,August,5.260000000000001,79.51612903225806,59.03225806451613,178,IOWA,LINN,223.7,,56.5
698,"LINN, IOWA",2019,July,2.21,85.35483870967742,65.2258064516129,178,IOWA,LINN,223.7,,56.5
699,"LINN, IOWA",2019,June,4.15,79.16666666666667,59.166666666666664,178,IOWA,LINN,223.7,,56.5
700,"LINN, IOWA",2019,May,7.989999999999999,67.38709677419355,47.225806451612904,178,IOWA,LINN,223.7,,56.5
701,"MARSHALL, IOWA",2000,August,1.1700000000000002,82.16666666666667,61.833333333333336,16174,IOWA,MARSHALL,145.2,,45.8
702,"MARSHALL, IOWA",2000,July,1.98,80.96666666666667,61.233333333333334,16174,IOWA,MARSHALL,145.2,,45.8
703,"MARSHALL, IOWA",2000,June,2.51,78.125,56.208333333333336,16174,IOWA,MARSHALL,145.2,,45.8
704,"MARSHALL, IOWA",2000,May,4.38,74.29032258064517,50.67741935483871,16174,IOWA,MARSHALL,145.2,,45.8
705,"MARSHALL, IOWA",2001,August,2.4599999999999995,82.0,60.666666666666664,14876,IOWA,MARSHALL,152.9,,50.0
706,"MARSHALL, IOWA",2001,July,2.5100000000000002,85.61290322580645,64.3225806451613,14876,IOWA,MARSHALL,152.9,,50.0
707,"MARSHALL, IOWA",2001,June,2.23,80.06666666666666,58.166666666666664,14876,IOWA,MARSHALL,152.9,,50.0
708,"MARSHALL, IOWA",2001,May,2.79,70.12903225806451,50.58064516129032,14876,IOWA,MARSHALL,152.9,,50.0
709,"MARSHALL, IOWA",2002,August,4.4799999999999995,80.06451612903226,59.03225806451613,13574,IOWA,MARSHALL,184.0,,53.9
710,"MARSHALL, IOWA",2002,July,4.759999999999999,85.6774193548387,65.03225806451613,13574,IOWA,MARSHALL,184.0,,53.9
711,"MARSHALL, IOWA",2002,June,3.68,82.2,60.733333333333334,13574,IOWA,MARSHALL,184.0,,53.9
712,"MARSHALL, IOWA",2002,May,3.9,70.06896551724138,44.275862068965516,13574,IOWA,MARSHALL,184.0,,53.9
713,"MARSHALL, IOWA",2003,August,0.96,84.61290322580645,61.25806451612903,12273,IOWA,MARSHALL,179.6,,32.3
714,"MARSHALL, IOWA",2003,July,4.639999999999999,82.38709677419355,61.58064516129032,12273,IOWA,MARSHALL,179.6,,32.3
715,"MARSHALL, IOWA",2003,June,6.33,78.9,55.8,12273,IOWA,MARSHALL,179.6,,32.3
716,"MARSHALL, IOWA",2003,May,4.029999999999999,68.87096774193549,47.0,12273,IOWA,MARSHALL,179.6,,32.3
717,"MARSHALL, IOWA",2004,August,3.6799999999999997,75.6,54.36666666666667,10905,IOWA,MARSHALL,185.1,,51.9
718,"MARSHALL, IOWA",2004,July,2.8799999999999994,79.6774193548387,58.935483870967744,10905,IOWA,MARSHALL,185.1,,51.9
719,"MARSHALL, IOWA",2004,June,2.6399999999999997,77.1,56.7,10905,IOWA,MARSHALL,185.1,,51.9
720,"MARSHALL, IOWA",2004,May,8.349999999999998,72.3225806451613,50.41935483870968,10905,IOWA,MARSHALL,185.1,,51.9
721,"MARSHALL, IOWA",2005,August,2.2099999999999995,80.83870967741936,58.806451612903224,9803,IOWA,MARSHALL,191.9,,60.8
722,"MARSHALL, IOWA",2005,July,1.27,84.2258064516129,62.70967741935484,9803,IOWA,MARSHALL,191.9,,60.8
723,"MARSHALL, IOWA",2005,June,6.49,83.1,61.8,9803,IOWA,MARSHALL,191.9,,60.8
724,"MARSHALL, IOWA",2005,May,4.889999999999999,69.35483870967742,46.12903225806452,9803,IOWA,MARSHALL,191.9,,60.8
725,"MARSHALL, IOWA",2006,August,6.9499999999999975,80.65517241379311,62.0,8604,IOWA,MARSHALL,184.3,,56.9
726,"MARSHALL, IOWA",2006,July,3.8099999999999996,85.58064516129032,64.45161290322581,8604,IOWA,MARSHALL,184.3,,56.9
727,"MARSHALL, IOWA",2006,June,1.1600000000000001,81.26666666666667,58.5,8604,IOWA,MARSHALL,184.3,,56.9
728,"MARSHALL, IOWA",2006,May,4.68,70.80645161290323,49.193548387096776,8604,IOWA,MARSHALL,184.3,,56.9
729,"MARSHALL, IOWA",2007,August,7.28,83.41935483870968,64.38709677419355,7044,IOWA,MARSHALL,185.9,,58.5
730,"MARSHALL, IOWA",2007,July,3.6799999999999997,83.83870967741936,61.774193548387096,7044,IOWA,MARSHALL,185.9,,58.5
731,"MARSHALL, IOWA",2007,June,2.9499999999999997,81.03333333333333,59.333333333333336,7044,IOWA,MARSHALL,185.9,,58.5
732,"MARSHALL, IOWA",2007,May,4.580000000000001,75.4,53.63333333333333,7044,IOWA,MARSHALL,185.9,,58.5
733,"MARSHALL, IOWA",2008,August,1.79,80.19354838709677,57.225806451612904,6513,IOWA,MARSHALL,180.0,,51.0
734,"MARSHALL, IOWA",2008,July,5.790000000000001,83.16666666666667,62.03333333333333,6513,IOWA,MARSHALL,180.0,,51.0
735,"MARSHALL, IOWA",2008,June,9.58,79.82758620689656,58.689655172413794,6513,IOWA,MARSHALL,180.0,,51.0
736,"MARSHALL, IOWA",2008,May,8.27,68.80645161290323,46.12903225806452,6513,IOWA,MARSHALL,180.0,,51.0
737,"MARSHALL, IOWA",2009,August,5.789999999999998,77.64516129032258,57.96774193548387,5959,IOWA,MARSHALL,178.5,,54.5
738,"MARSHALL, IOWA",2009,July,1.52,77.7741935483871,56.83870967741935,5959,IOWA,MARSHALL,178.5,,54.5
739,"MARSHALL, IOWA",2009,June,4.43,78.93333333333334,59.43333333333333,5959,IOWA,MARSHALL,178.5,,54.5
740,"MARSHALL, IOWA",2009,May,2.13,70.96774193548387,49.03225806451613,5959,IOWA,MARSHALL,178.5,,54.5
741,"MARSHALL, IOWA",2010,August,9.239999999999998,84.48387096774194,64.51612903225806,5386,IOWA,MARSHALL,183.3,,57.4
742,"MARSHALL, IOWA",2010,July,6.35,83.51612903225806,65.51612903225806,5386,IOWA,MARSHALL,183.3,,57.4
743,"MARSHALL, IOWA",2010,June,7.959999999999999,80.63333333333334,58.96666666666667,5386,IOWA,MARSHALL,183.3,,57.4
744,"MARSHALL, IOWA",2010,May,5.279999999999999,71.74193548387096,49.74193548387097,5386,IOWA,MARSHALL,183.3,,57.4
745,"MARSHALL, IOWA",2012,August,1.32,83.75862068965517,57.03448275862069,4229,IOWA,MARSHALL,157.6,,56.2
746,"MARSHALL, IOWA",2012,July,0.8600000000000001,91.16129032258064,66.96774193548387,4229,IOWA,MARSHALL,157.6,,56.2
747,"MARSHALL, IOWA",2012,June,0.8200000000000001,85.06896551724138,60.13793103448276,4229,IOWA,MARSHALL,157.6,,56.2
748,"MARSHALL, IOWA",2012,May,1.37,78.54838709677419,53.225806451612904,4229,IOWA,MARSHALL,157.6,,56.2
749,"MARSHALL, IOWA",2013,August,0.1,84.0,60.4,3642,IOWA,MARSHALL,163.2,,46.9
750,"MARSHALL, IOWA",2013,July,2.42,82.82758620689656,60.172413793103445,3642,IOWA,MARSHALL,163.2,,46.9
751,"MARSHALL, IOWA",2013,June,4.870000000000001,78.75862068965517,59.96551724137931,3642,IOWA,MARSHALL,163.2,,46.9
752,"MARSHALL, IOWA",2013,May,15.749999999999998,69.51612903225806,48.96774193548387,3642,IOWA,MARSHALL,163.2,,46.9
753,"MARSHALL, IOWA",2014,August,7.83,80.55172413793103,62.6551724137931,3004,IOWA,MARSHALL,190.5,,55.1
754,"MARSHALL, IOWA",2014,July,2.74,78.96774193548387,58.29032258064516,3004,IOWA,MARSHALL,190.5,,55.1
755,"MARSHALL, IOWA",2014,June,8.91,80.16666666666667,60.333333333333336,3004,IOWA,MARSHALL,190.5,,55.1
756,"MARSHALL, IOWA",2014,May,2.15,73.1,49.36666666666667,3004,IOWA,MARSHALL,190.5,,55.1
757,"MARSHALL, IOWA",2015,August,7.270000000000001,78.09677419354838,58.935483870967744,2430,IOWA,MARSHALL,194.9,,59.4
758,"MARSHALL, IOWA",2015,July,7.750000000000001,81.35483870967742,62.61290322580645,2430,IOWA,MARSHALL,194.9,,59.4
759,"MARSHALL, IOWA",2015,June,6.57,78.93333333333334,59.733333333333334,2430,IOWA,MARSHALL,194.9,,59.4
760,"MARSHALL, IOWA",2015,May,4.529999999999999,70.58064516129032,51.45161290322581,2430,IOWA,MARSHALL,194.9,,59.4
761,"MARSHALL, IOWA",2016,August,8.09,81.64516129032258,62.16129032258065,1852,IOWA,MARSHALL,211.3,,62.6
762,"MARSHALL, IOWA",2016,July,3.4599999999999995,82.38709677419355,63.38709677419355,1852,IOWA,MARSHALL,211.3,,62.6
763,"MARSHALL, IOWA",2016,June,3.8099999999999996,85.1,60.733333333333334,1852,IOWA,MARSHALL,211.3,,62.6
764,"MARSHALL, IOWA",2016,May,2.61,71.48387096774194,48.38709677419355,1852,IOWA,MARSHALL,211.3,,62.6
765,"MARSHALL, IOWA",2017,August,2.7199999999999998,78.51612903225806,56.25806451612903,1263,IOWA,MARSHALL,222.4,,63.5
766,"MARSHALL, IOWA",2017,July,1.25,85.6774193548387,63.354838709677416,1263,IOWA,MARSHALL,222.4,,63.5
767,"MARSHALL, IOWA",2017,June,3.5599999999999996,83.6,59.53333333333333,1263,IOWA,MARSHALL,222.4,,63.5
768,"MARSHALL, IOWA",2017,May,4.84,70.74193548387096,47.38709677419355,1263,IOWA,MARSHALL,222.4,,63.5
769,"MARSHALL, IOWA",2018,August,6.059999999999999,81.96774193548387,61.645161290322584,718,IOWA,MARSHALL,226.0,,61.9
770,"MARSHALL, IOWA",2018,July,4.31,83.19354838709677,61.83870967741935,718,IOWA,MARSHALL,226.0,,61.9
771,"MARSHALL, IOWA",2018,June,7.59,83.4,63.1,718,IOWA,MARSHALL,226.0,,61.9
772,"MARSHALL, IOWA",2018,May,4.32,79.12903225806451,56.645161290322584,718,IOWA,MARSHALL,226.0,,61.9
773,"MARSHALL, IOWA",2019,August,2.54,79.25806451612904,58.16129032258065,165,IOWA,MARSHALL,221.9,,60.6
774,"MARSHALL, IOWA",2019,July,2.59,84.58064516129032,64.16129032258064,165,IOWA,MARSHALL,221.9,,60.6
775,"MARSHALL, IOWA",2019,June,5.41,79.23333333333333,58.666666666666664,165,IOWA,MARSHALL,221.9,,60.6
776,"MARSHALL, IOWA",2019,May,7.5,67.61290322580645,46.806451612903224,165,IOWA,MARSHALL,221.9,,60.6
777,"POLK, IOWA",2000,August,1.7000000000000002,84.64516129032258,66.3225806451613,16175,IOWA,POLK,154.8,,41.9
778,"POLK, IOWA",2000,July,4.1000000000000005,82.3225806451613,65.16129032258064,16175,IOWA,POLK,154.8,,41.9
779,"POLK, IOWA",2000,June,7.6,79.23333333333333,59.333333333333336,16175,IOWA,POLK,154.8,,41.9
780,"POLK, IOWA",2000,May,3.3699999999999997,75.7741935483871,53.806451612903224,16175,IOWA,POLK,154.8,,41.9
781,"POLK, IOWA",2001,August,2.53,85.16129032258064,65.16129032258064,14877,IOWA,POLK,148.7,,43.1
782,"POLK, IOWA",2001,July,1.04,87.06451612903226,68.80645161290323,14877,IOWA,POLK,148.7,,43.1
783,"POLK, IOWA",2001,June,2.569999999999999,80.26666666666667,60.833333333333336,14877,IOWA,POLK,148.7,,43.1
784,"POLK, IOWA",2001,May,7.449999999999999,70.70967741935483,52.74193548387097,14877,IOWA,POLK,148.7,,43.1
785,"POLK, IOWA",2002,August,4.140000000000001,82.16129032258064,63.32258064516129,13575,IOWA,POLK,175.7,,47.1
786,"POLK, IOWA",2002,July,6.22,87.58064516129032,68.70967741935483,13575,IOWA,POLK,175.7,,47.1
787,"POLK, IOWA",2002,June,3.8,84.26666666666667,64.66666666666667,13575,IOWA,POLK,175.7,,47.1
788,"POLK, IOWA",2002,May,3.2399999999999998,70.29032258064517,48.225806451612904,13575,IOWA,POLK,175.7,,47.1
789,"POLK, IOWA",2003,August,0.67,88.12903225806451,67.35483870967742,12274,IOWA,POLK,165.3,,32.5
790,"POLK, IOWA",2003,July,2.54,86.38709677419355,66.80645161290323,12274,IOWA,POLK,165.3,,32.5
791,"POLK, IOWA",2003,June,3.93,80.4,61.166666666666664,12274,IOWA,POLK,165.3,,32.5
792,"POLK, IOWA",2003,May,5.34,71.06451612903226,51.41935483870968,12274,IOWA,POLK,165.3,,32.5
793,"POLK, IOWA",2004,August,5.6099999999999985,78.06451612903226,59.483870967741936,10906,IOWA,POLK,183.4,,49.9
794,"POLK, IOWA",2004,July,3.5699999999999994,80.64516129032258,63.935483870967744,10906,IOWA,POLK,183.4,,49.9
795,"POLK, IOWA",2004,June,2.6,78.03333333333333,59.46666666666667,10906,IOWA,POLK,183.4,,49.9
796,"POLK, IOWA",2004,May,7.4,73.7741935483871,53.516129032258064,10906,IOWA,POLK,183.4,,49.9
797,"POLK, IOWA",2005,August,1.33,85.45161290322581,65.38709677419355,9804,IOWA,POLK,174.7,,51.1
798,"POLK, IOWA",2005,July,3.2800000000000002,87.51612903225806,67.70967741935483,9804,IOWA,POLK,174.7,,51.1
799,"POLK, IOWA",2005,June,4.679999999999999,84.36666666666666,64.66666666666667,9804,IOWA,POLK,174.7,,51.1
800,"POLK, IOWA",2005,May,5.16,70.87096774193549,49.54838709677419,9804,IOWA,POLK,174.7,,51.1
801,"POLK, IOWA",2006,August,5.820000000000001,82.83870967741936,66.29032258064517,8605,IOWA,POLK,171.9,,50.3
802,"POLK, IOWA",2006,July,4.3500000000000005,89.29032258064517,68.83870967741936,8605,IOWA,POLK,171.9,,50.3
803,"POLK, IOWA",2006,June,1.8299999999999998,83.96666666666667,63.0,8605,IOWA,POLK,171.9,,50.3
804,"POLK, IOWA",2006,May,1.41,73.48387096774194,53.38709677419355,8605,IOWA,POLK,171.9,,50.3
805,"POLK, IOWA",2007,August,7.079999999999999,86.06451612903226,68.61290322580645,7045,IOWA,POLK,177.8,,51.7
806,"POLK, IOWA",2007,July,2.56,86.90322580645162,66.74193548387096,7045,IOWA,POLK,177.8,,51.7
807,"POLK, IOWA",2007,June,3.02,82.4,63.0,7045,IOWA,POLK,177.8,,51.7
808,"POLK, IOWA",2007,May,5.9399999999999995,76.25806451612904,56.41935483870968,7045,IOWA,POLK,177.8,,51.7
809,"POLK, IOWA",2008,August,1.9400000000000002,82.53333333333333,63.06666666666667,6514,IOWA,POLK,154.0,,44.5
810,"POLK, IOWA",2008,July,7.09,84.65517241379311,66.27586206896552,6514,IOWA,POLK,154.0,,44.5
811,"POLK, IOWA",2008,June,13.450000000000001,80.72413793103448,61.93103448275862,6514,IOWA,POLK,154.0,,44.5
812,"POLK, IOWA",2008,May,3.839999999999999,71.2258064516129,49.58064516129032,6514,IOWA,POLK,154.0,,44.5
813,"POLK, IOWA",2009,August,4.29,81.87096774193549,63.193548387096776,5960,IOWA,POLK,178.6,,53.5
814,"POLK, IOWA",2009,July,2.3599999999999994,81.63333333333334,62.43333333333333,5960,IOWA,POLK,178.6,,53.5
815,"POLK, IOWA",2009,June,4.69,81.6,63.4,5960,IOWA,POLK,178.6,,53.5
816,"POLK, IOWA",2009,May,3.7900000000000005,72.87096774193549,52.806451612903224,5960,IOWA,POLK,178.6,,53.5
817,"POLK, IOWA",2010,August,10.75,87.56666666666666,68.36666666666666,5387,IOWA,POLK,139.4,,46.1
818,"POLK, IOWA",2010,July,5.4399999999999995,86.54838709677419,69.7741935483871,5387,IOWA,POLK,139.4,,46.1
819,"POLK, IOWA",2010,June,13.409999999999997,83.66666666666667,64.6,5387,IOWA,POLK,139.4,,46.1
820,"POLK, IOWA",2010,May,4.789999999999999,72.6774193548387,53.03225806451613,5387,IOWA,POLK,139.4,,46.1
821,"POLK, IOWA",2011,August,3.1800000000000006,85.6,66.93333333333334,4807,IOWA,POLK,160.6,,52.8
822,"POLK, IOWA",2011,July,1.47,90.23333333333333,73.23333333333333,4807,IOWA,POLK,160.6,,52.8
823,"POLK, IOWA",2011,June,10.280000000000001,81.03333333333333,64.3,4807,IOWA,POLK,160.6,,52.8
824,"POLK, IOWA",2011,May,6.009999999999999,72.9,52.8,4807,IOWA,POLK,160.6,,52.8
825,"POLK, IOWA",2012,August,1.9100000000000001,87.44827586206897,63.13793103448276,4230,IOWA,POLK,149.1,,49.7
826,"POLK, IOWA",2012,July,1.24,96.16129032258064,72.51612903225806,4230,IOWA,POLK,149.1,,49.7
827,"POLK, IOWA",2012,June,2.17,86.36666666666666,65.03333333333333,4230,IOWA,POLK,149.1,,49.7
828,"POLK, IOWA",2012,May,3.1500000000000004,79.48387096774194,57.483870967741936,4230,IOWA,POLK,149.1,,49.7
829,"POLK, IOWA",2013,August,0.98,88.10344827586206,66.93103448275862,3643,IOWA,POLK,143.6,,42.6
830,"POLK, IOWA",2013,July,1.02,86.3225806451613,65.70967741935483,3643,IOWA,POLK,143.6,,42.6
831,"POLK, IOWA",2013,June,3.23,81.4,63.733333333333334,3643,IOWA,POLK,143.6,,42.6
832,"POLK, IOWA",2013,May,7.259999999999999,71.0,52.903225806451616,3643,IOWA,POLK,143.6,,42.6
833,"POLK, IOWA",2014,August,11.36,83.58064516129032,67.2258064516129,3005,IOWA,POLK,181.4,,49.8
834,"POLK, IOWA",2014,July,2.37,82.45161290322581,63.193548387096776,3005,IOWA,POLK,181.4,,49.8
835,"POLK, IOWA",2014,June,7.489999999999999,82.93333333333334,63.5,3005,IOWA,POLK,181.4,,49.8
836,"POLK, IOWA",2014,May,3.4,74.64516129032258,53.645161290322584,3005,IOWA,POLK,181.4,,49.8
837,"POLK, IOWA",2015,August,4.25,82.06451612903226,64.16129032258064,2431,IOWA,POLK,187.0,,52.4
838,"POLK, IOWA",2015,July,7.17,84.90322580645162,67.35483870967742,2431,IOWA,POLK,187.0,,52.4
839,"POLK, IOWA",2015,June,8.4,81.9,64.33333333333333,2431,IOWA,POLK,187.0,,52.4
840,"POLK, IOWA",2015,May,4.33,72.64516129032258,55.03225806451613,2431,IOWA,POLK,187.0,,52.4
841,"POLK, IOWA",2016,August,5.64,84.64516129032258,67.45161290322581,1853,IOWA,POLK,199.8,,55.2
842,"POLK, IOWA",2016,July,6.9799999999999995,85.54838709677419,68.06451612903226,1853,IOWA,POLK,199.8,,55.2
843,"POLK, IOWA",2016,June,1.4700000000000002,88.1,66.53333333333333,1853,IOWA,POLK,199.8,,55.2
844,"POLK, IOWA",2016,May,4.12,73.16129032258064,52.935483870967744,1853,IOWA,POLK,199.8,,55.2
845,"POLK, IOWA",2017,August,3.4999999999999996,82.80645161290323,61.645161290322584,1264,IOWA,POLK,200.3,,57.1
846,"POLK, IOWA",2017,July,1.4300000000000002,89.74193548387096,69.58064516129032,1264,IOWA,POLK,200.3,,57.1
847,"POLK, IOWA",2017,June,2.34,86.65517241379311,63.44827586206897,1264,IOWA,POLK,200.3,,57.1
848,"POLK, IOWA",2017,May,4.83,73.80645161290323,52.03225806451613,1264,IOWA,POLK,200.3,,57.1
849,"POLK, IOWA",2018,August,3.9299999999999997,85.58064516129032,65.25806451612904,719,IOWA,POLK,186.2,,53.4
850,"POLK, IOWA",2018,July,0.38,86.6774193548387,66.7741935483871,719,IOWA,POLK,186.2,,53.4
851,"POLK, IOWA",2018,June,9.4,85.36666666666666,66.8,719,IOWA,POLK,186.2,,53.4
852,"POLK, IOWA",2018,May,5.49,81.51612903225806,60.45161290322581,719,IOWA,POLK,186.2,,53.4
853,"POLK, IOWA",2019,August,6.159999999999999,82.19354838709677,64.12903225806451,166,IOWA,POLK,196.7,,51.0
854,"POLK, IOWA",2019,July,5.599999999999999,86.80645161290323,68.48387096774194,166,IOWA,POLK,196.7,,51.0
855,"POLK, IOWA",2019,June,4.609999999999999,81.53333333333333,62.53333333333333,166,IOWA,POLK,196.7,,51.0
856,"POLK, IOWA",2019,May,9.5,69.09677419354838,49.935483870967744,166,IOWA,POLK,196.7,,51.0
857,"SCOTT, IOWA",2000,August,2.2800000000000002,83.03225806451613,63.064516129032256,16189,IOWA,SCOTT,152.7,,49.3
858,"SCOTT, IOWA",2000,July,2.14,81.74193548387096,62.41935483870968,16189,IOWA,SCOTT,152.7,,49.3
859,"SCOTT, IOWA",2000,June,4.78,77.96666666666667,56.733333333333334,16189,IOWA,SCOTT,152.7,,49.3
860,"SCOTT, IOWA",2000,May,6.3999999999999995,74.12903225806451,52.483870967741936,16189,IOWA,SCOTT,152.7,,49.3
861,"SCOTT, IOWA",2001,August,2.199999999999999,82.28571428571429,61.0,14891,IOWA,SCOTT,173.6,,53.6
862,"SCOTT, IOWA",2001,July,3.38,83.54838709677419,64.09677419354838,14891,IOWA,SCOTT,173.6,,53.6
863,"SCOTT, IOWA",2001,June,1.87,78.36666666666666,57.93333333333333,14891,IOWA,SCOTT,173.6,,53.6
864,"SCOTT, IOWA",2001,May,9.17,71.61290322580645,52.193548387096776,14891,IOWA,SCOTT,173.6,,53.6
865,"SCOTT, IOWA",2002,August,3.4899999999999998,80.6774193548387,60.74193548387097,13589,IOWA,SCOTT,195.3,,54.0
866,"SCOTT, IOWA",2002,July,6.81,85.83870967741936,65.29032258064517,13589,IOWA,SCOTT,195.3,,54.0
867,"SCOTT, IOWA",2002,June,5.52,82.13333333333334,61.166666666666664,13589,IOWA,SCOTT,195.3,,54.0
868,"SCOTT, IOWA",2002,May,4.34,67.6774193548387,45.806451612903224,13589,IOWA,SCOTT,195.3,,54.0
869,"SCOTT, IOWA",2003,August,1.5,84.09677419354838,62.45161290322581,12288,IOWA,SCOTT,180.9,,37.7
870,"SCOTT, IOWA",2003,July,5.579999999999998,82.16129032258064,61.903225806451616,12288,IOWA,SCOTT,180.9,,37.7
871,"SCOTT, IOWA",2003,June,2.61,75.83333333333333,54.3,12288,IOWA,SCOTT,180.9,,37.7
872,"SCOTT, IOWA",2003,May,3.39,69.19354838709677,46.25806451612903,12288,IOWA,SCOTT,180.9,,37.7
873,"SCOTT, IOWA",2004,August,3.489999999999999,75.63333333333334,54.46666666666667,10920,IOWA,SCOTT,191.9,,52.2
874,"SCOTT, IOWA",2004,July,3.7499999999999987,79.92857142857143,60.214285714285715,10920,IOWA,SCOTT,191.9,,52.2
875,"SCOTT, IOWA",2004,June,2.81,77.65517241379311,58.275862068965516,10920,IOWA,SCOTT,191.9,,52.2
876,"SCOTT, IOWA",2004,May,9.27,73.2258064516129,51.483870967741936,10920,IOWA,SCOTT,191.9,,52.2
877,"SCOTT, IOWA",2005,August,2.6799999999999993,83.9,61.0,9818,IOWA,SCOTT,148.9,,51.0
878,"SCOTT, IOWA",2005,July,1.62,86.13333333333334,62.06666666666667,9818,IOWA,SCOTT,148.9,,51.0
879,"SCOTT, IOWA",2005,June,1.03,85.82758620689656,62.51724137931034,9818,IOWA,SCOTT,148.9,,51.0
880,"SCOTT, IOWA",2005,May,1.9400000000000002,70.96774193548387,47.064516129032256,9818,IOWA,SCOTT,148.9,,51.0
881,"SCOTT, IOWA",2006,August,5.739999999999999,81.29032258064517,63.354838709677416,8619,IOWA,SCOTT,170.5,,55.1
882,"SCOTT, IOWA",2006,July,4.05,86.74193548387096,65.83870967741936,8619,IOWA,SCOTT,170.5,,55.1
883,"SCOTT, IOWA",2006,June,2.6399999999999992,80.16666666666667,58.36666666666667,8619,IOWA,SCOTT,170.5,,55.1
884,"SCOTT, IOWA",2006,May,2.41,72.19354838709677,50.516129032258064,8619,IOWA,SCOTT,170.5,,55.1
885,"SCOTT, IOWA",2007,August,8.28,84.19354838709677,65.93548387096774,7059,IOWA,SCOTT,182.2,,52.2
886,"SCOTT, IOWA",2007,July,9.000000000000002,83.1,61.6,7059,IOWA,SCOTT,182.2,,52.2
887,"SCOTT, IOWA",2007,June,4.81,81.5,60.42857142857143,7059,IOWA,SCOTT,182.2,,52.2
888,"SCOTT, IOWA",2007,May,1.82,78.93548387096774,54.516129032258064,7059,IOWA,SCOTT,182.2,,52.2
889,"SCOTT, IOWA",2008,August,1.6300000000000003,82.16129032258064,59.03225806451613,6528,IOWA,SCOTT,184.0,,51.0
890,"SCOTT, IOWA",2008,July,4.22,83.58064516129032,63.193548387096776,6528,IOWA,SCOTT,184.0,,51.0
891,"SCOTT, IOWA",2008,June,6.079999999999999,81.06666666666666,59.7,6528,IOWA,SCOTT,184.0,,51.0
892,"SCOTT, IOWA",2008,May,5.7,68.9,46.03333333333333,6528,IOWA,SCOTT,184.0,,51.0
893,"SCOTT, IOWA",2009,August,7.649999999999998,78.2258064516129,59.096774193548384,5974,IOWA,SCOTT,184.1,,54.0
894,"SCOTT, IOWA",2009,July,6.989999999999998,77.6774193548387,57.87096774193548,5974,IOWA,SCOTT,184.1,,54.0
895,"SCOTT, IOWA",2009,June,6.51,80.66666666666667,61.166666666666664,5974,IOWA,SCOTT,184.1,,54.0
896,"SCOTT, IOWA",2009,May,3.2800000000000002,72.35483870967742,49.83870967741935,5974,IOWA,SCOTT,184.1,,54.0
897,"SCOTT, IOWA",2010,August,5.5299999999999985,84.61290322580645,64.35483870967742,5401,IOWA,SCOTT,151.9,,52.4
898,"SCOTT, IOWA",2010,July,6.48,85.35483870967742,65.7741935483871,5401,IOWA,SCOTT,151.9,,52.4
899,"SCOTT, IOWA",2010,June,7.449999999999999,81.82758620689656,61.51724137931034,5401,IOWA,SCOTT,151.9,,52.4
900,"SCOTT, IOWA",2010,May,5.289999999999999,72.3225806451613,51.516129032258064,5401,IOWA,SCOTT,151.9,,52.4
901,"SCOTT, IOWA",2011,August,2.9199999999999995,84.12903225806451,60.67741935483871,4821,IOWA,SCOTT,174.2,,64.0
902,"SCOTT, IOWA",2011,July,3.66,88.43333333333334,68.2,4821,IOWA,SCOTT,174.2,,64.0
903,"SCOTT, IOWA",2011,June,3.769999999999999,79.86666666666666,60.7,4821,IOWA,SCOTT,174.2,,64.0
904,"SCOTT, IOWA",2011,May,5.739999999999999,72.35483870967742,49.58064516129032,4821,IOWA,SCOTT,174.2,,64.0
905,"SCOTT, IOWA",2012,August,5.700000000000001,83.64516129032258,57.96774193548387,4244,IOWA,SCOTT,131.7,,49.7
906,"SCOTT, IOWA",2012,July,1.06,91.07142857142857,68.0,4244,IOWA,SCOTT,131.7,,49.7
907,"SCOTT, IOWA",2012,June,1.5799999999999998,83.36666666666666,60.13333333333333,4244,IOWA,SCOTT,131.7,,49.7
908,"SCOTT, IOWA",2012,May,4.640000000000001,77.8,53.86666666666667,4244,IOWA,SCOTT,131.7,,49.7
909,"SCOTT, IOWA",2013,August,1.01,83.58620689655173,60.58620689655172,3657,IOWA,SCOTT,167.8,,54.2
910,"SCOTT, IOWA",2013,July,1.9800000000000002,82.70967741935483,61.516129032258064,3657,IOWA,SCOTT,167.8,,54.2
911,"SCOTT, IOWA",2013,June,4.43,79.93333333333334,60.766666666666666,3657,IOWA,SCOTT,167.8,,54.2
912,"SCOTT, IOWA",2013,May,8.52,72.93548387096774,51.806451612903224,3657,IOWA,SCOTT,167.8,,54.2
913,"SCOTT, IOWA",2014,August,3.34,81.09677419354838,61.83870967741935,3019,IOWA,SCOTT,194.5,,59.7
914,"SCOTT, IOWA",2014,July,1.56,78.54838709677419,58.0,3019,IOWA,SCOTT,194.5,,59.7
915,"SCOTT, IOWA",2014,June,8.23,81.36666666666666,62.0,3019,IOWA,SCOTT,194.5,,59.7
916,"SCOTT, IOWA",2014,May,3.6700000000000004,73.80645161290323,51.0,3019,IOWA,SCOTT,194.5,,59.7
917,"SCOTT, IOWA",2015,August,3.3300000000000005,80.38709677419355,59.45161290322581,2445,IOWA,SCOTT,195.9,,61.1
